run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,14692.63,126.41,10,1565440
2,11129.73,151.11,7,1567520
3,11578.86,131.95,8,1567496
4,11554.44,141.70,8,1567200
5,11602.21,133.14,8,1565124
6,11393.46,130.82,9,1565096
7,11376.23,111.15,10,1565120
8,11579.86,155.98,7,1564960
9,11088.60,144.85,8,1565092
10,11289.58,117.76,9,1564936
