run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,3237.02,2.55,124,1697644
2,3204.08,2.18,146,1697644
3,3211.67,2.17,147,1698248
4,3311.91,2.16,147,1697644
5,3205.39,2.17,147,1697644
6,3197.36,2.18,147,1698680
7,3222.93,2.16,147,1698248
8,3242.63,2.16,147,1697644
9,3196.12,2.18,147,1697644
10,3197.08,2.18,146,1697644
