run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,1371.96,1.37,99,752300
2,1460.06,1.36,99,751040
3,1367.51,1.37,99,751040
4,1366.15,1.35,99,751040
5,1361.13,1.37,99,752296
6,1360.96,1.36,99,751040
7,1370.60,1.35,99,751040
8,1368.55,1.97,70,751040
9,1387.90,1.36,99,751040
10,1329.34,1.36,99,752296
