run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,3080.74,1.65,184,1500556
2,3416.09,1.88,165,1500396
3,3371.57,1.94,171,1500124
4,3219.44,1.74,181,1500124
5,3131.68,1.61,187,1500392
6,3177.15,1.84,176,1500124
7,3130.02,1.63,186,1499960
8,3186.15,1.73,181,1501644
9,3198.85,1.75,180,1500124
10,3135.14,1.65,186,1501644
