run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,3153.28,2.54,123,1698572
2,3154.24,1.85,168,1698836
3,3147.15,1.85,168,1697644
4,3139.20,1.84,169,1697644
5,3145.88,1.86,168,1698840
6,3128.00,1.87,167,1697644
7,3159.65,2.07,160,1698248
8,3192.93,1.86,168,1697640
9,3404.83,1.87,167,1697644
10,3150.43,1.85,168,1698248
