run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,460.14,0.45,99,251520
2,472.18,0.46,99,251520
3,455.73,0.44,99,251520
4,457.69,0.45,99,251520
5,456.86,0.45,99,251520
6,457.65,0.44,99,251520
7,456.23,0.45,99,251520
8,446.62,0.45,99,251520
9,445.26,0.44,99,251520
10,457.82,0.45,99,251520
