run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,2108.30,1.50,141,747224
2,2149.79,1.49,141,747228
3,2173.40,1.54,143,747224
4,2181.17,1.46,142,747228
5,2141.19,1.53,140,747228
6,2160.37,1.51,144,747228
7,2192.07,1.50,141,747224
8,2179.87,1.48,144,747224
9,2210.15,13.63,16,747224
10,2122.55,1.54,140,747228
