run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,214.73,0.21,98,63840
2,213.79,0.21,99,63840
3,209.27,0.21,99,63840
4,204.98,0.20,99,63840
5,200.98,0.20,99,63840
6,201.43,0.49,43,63840
7,212.60,0.20,99,63840
8,200.58,0.20,99,63840
9,200.44,0.20,99,63840
10,212.25,0.20,98,63840
