run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,275.83,0.12,219,63840
2,271.17,0.12,214,65832
3,268.74,0.12,216,65836
4,270.38,0.12,219,65836
5,274.10,0.12,207,65836
6,261.47,0.12,216,65836
7,271.82,0.12,216,65832
8,270.57,0.12,216,63840
9,268.29,0.12,210,63840
10,273.61,0.12,211,63840
