run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,760.86,0.46,163,249920
2,761.81,0.46,163,249920
3,760.02,0.46,163,249920
4,759.46,0.46,163,249920
5,763.77,0.46,163,249920
6,760.87,0.46,163,249920
7,760.49,0.46,163,249920
8,761.90,0.46,163,249920
9,760.83,0.46,163,249920
10,761.06,0.46,163,249920
