run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,18394.36,4.99,364,260776
2,18724.45,4.82,368,262508
3,17935.67,5.75,309,260440
4,18019.72,4.80,368,262776
5,17960.70,4.76,372,262556
6,17801.52,6.70,268,260716
7,18065.17,4.87,360,260892
8,17891.92,6.02,297,262364
9,17874.40,4.76,372,260864
10,17874.18,4.78,370,260752
