run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,17335.10,4.74,342,98476
2,16027.40,3.44,444,98544
3,15079.47,6.06,258,97964
4,15567.51,2.85,514,100344
5,15675.48,3.66,403,98100
6,16231.70,3.12,488,99720
7,14906.64,3.81,391,100256
8,15193.77,4.53,778,98840
9,15588.86,4.90,309,98256
10,15565.18,2.99,517,98632
