run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,16813.78,6.11,268,236664
2,16721.73,5.08,321,236772
3,16897.72,5.59,292,236744
4,16263.72,5.70,284,236288
5,16402.73,6.51,251,236620
6,16442.76,4.62,347,236428
7,16354.60,5.17,317,238212
8,16710.81,4.49,362,236216
9,16335.36,4.49,361,236304
10,16489.79,4.48,360,236356
