run,task_clock_ms,wall_s,cpu_pct,max_rss_kb
1,7213.17,7.09,127,853276
2,12294.61,8.00,122,853244
3,9291.35,8.11,104,855172
4,8794.00,7.13,107,853340
5,10443.55,7.21,105,853484
6,9083.09,7.25,130,853316
7,8434.29,7.34,120,853028
8,10258.70,6.87,107,853132
9,7109.72,7.28,132,853144
10,7253.41,6.77,135,855256
